Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
209	0		3078.4463598
210	0		2605.3208961
211	0		2124.0737969
212	0		2586.3175842
213	0		3323.7480683
214	0		2675.2601303
215	0		2354.1146213
216	0		2352.2800252
217	0		2980.3913600
218	1	Plus1Oxy:5	3075.4680123
219	0		3551.8067431
220	0		2822.4159090
221	1	Plus1Oxy:6	3129.4500531
222	0		2339.1690973
223	0		2321.1650600
224	1	Plus1Oxy:1	2874.3560249
225	0		2655.4594301
226	0		2456.3459918
227	0		2766.4678280
228	0		2669.3043880
229	0		2547.3088927
230	0		2498.2586328
231	0		3444.6981999
232	0		2551.3280901
233	0		2604.3698947
234	0		2831.4340004
235	0		2104.0475842
236	0		2602.4216520
237	0		3545.8516578
238	0		2217.0557164
239	0		2509.2600154
240	0		3404.6570060
241	0		2355.3412289
242	0		3269.8345575
243	0		2126.1590587
244	0		2168.0820615
245	0		2189.1187801
246	0		2636.3626258
247	0		2480.2294423
248	0		2381.1659297
249	0		2843.3796677
250	0		2393.1989450
251	0		2681.3879222
252	0		3014.5356371
253	0		2533.3579377
254	0		2627.2462086
255	0		2669.3944482
256	0		2176.2003276
257	0		2921.4670266
258	0		2636.4284655
259	0		3069.4718360
260	0		2412.2032296
261	0		2100.1002862
262	0		2492.1454417
263	0		3024.4901292
264	0		2565.2058095
265	0		2560.2596814
266	0		2389.1813773
267	0		2361.0467939
268	0		2374.1651174
269	0		2021.9037735
270	0		2066.9262947
271	0		2631.3655342
272	0		2983.7333416
273	0		2443.3031277
274	0		3320.6206214
275	0		2715.4607662
276	0		2413.2343959
277	0		3179.6289973
278	0		3225.7139825
279	0		2695.4907288
280	0		3642.9969770
281	0		2438.2626592
282	0		2083.1312508
283	0		3120.5586812
284	0		2436.0922333
285	0		3038.5154831
286	0		3242.5704948
287	0		2972.4410731
288	0		2843.5139746
289	0		2283.0840372
290	0		3209.5515336
291	0		2528.3696181
292	0		2445.2684707
293	0		1910.9711985
294	0		2620.2855136
295	0		2354.1687633
296	0		2416.2286593
297	0		2598.4049541
298	0		2930.4482671
299	0		2897.4234370
300	0		2194.0905058
301	0		2352.3449322
302	0		2382.2905885
303	0		2111.0129847
304	0		2976.4398228
305	0		2240.1873795
306	0		2551.3743700
307	0		2850.4907972
308	0		2376.1630093
309	0		2332.0930163
310	0		2452.1240384
311	0		2312.0530726
312	0		3237.4633168
313	0		3003.5551686
314	0		2256.1360137
315	0		2777.3117837
316	0		2350.2432491
317	0		3553.7112054
318	0		2065.1393146
319	0		2675.3991427
320	0		2090.0656292
321	0		3273.5722799
322	0		2240.1548306
323	0		2599.2739481
324	0		3032.5428311
325	0		2332.1731812
326	0		2421.3001498
327	0		2611.4583706
328	0		3624.8132226
329	0		3031.5646834
330	0		3261.4844436
331	0		2229.9959528
332	0		2414.3168012
333	0		2482.1896135
334	0		2677.2263431
335	0		3779.8285488
336	0		2457.1496124
337	0		2277.1826276
338	0		2677.4478072
339	0		3064.6768615
340	0		2225.1551646
341	0		3258.5865356
342	0		2136.0023638
343	0		3333.6098279
344	0		2261.1902131
345	0		2153.0032911
346	0		2259.1469111
347	0		2851.4424557
348	0		1863.9241931
349	0		2911.4496607
350	0		2181.1792583
351	0		3294.5613825
352	0		2350.0824529
353	0		2456.2732226
354	0		2567.2726979
355	0		2140.9660367
356	0		2686.2405988
357	0		2637.3504781
358	0		2725.3242654
359	0		2490.2674686
360	0		2389.1470260
361	0		2874.5312082
362	0		2888.4878194
363	0		2088.1009652
364	0		2320.1797072
365	0		3520.7526185
366	0		2510.2334797
367	0		2422.2015020
368	0		2325.1422166
369	0		2775.4176831
370	0		2346.2218458
371	0		2768.4204127
372	0		3344.6841923
373	0		2165.0289106
374	0		2357.2742137
375	0		2244.1025321
376	0		2223.1534371
377	0		2424.2465436
378	0		2275.1418251
379	0		2927.4259476
380	0		2457.1851272
381	0		4057.8900966
382	0		2767.3622908
383	0		2776.4441258
384	0		2847.3561453
385	0		1910.9346232
386	0		2101.9699308
387	0		2413.2752732
388	0		2828.3350760
389	0		2326.1035797
390	0		2225.1214704
391	1	Plus1Oxy:8	2379.1350235
392	0		2546.3855440
393	0		2990.5938055
394	0		2229.1170634
395	0		2628.3029944
396	1	Plus1Oxy:1	2395.1728481
397	0		2992.6231858
398	0		2098.1282264
399	0		2647.3227276
400	0		3015.6140160
401	0		2643.4634566
402	0		2547.3430714
403	0		2321.0633020
404	0		2573.3084144
405	0		2095.0333285
406	0		2697.3859929
407	0		2052.0131289
408	0		2619.3980831
409	0		3416.7720286
410	0		2964.4517113
411	0		2784.3175952
412	0		2323.1324362
413	0		2417.3025455
414	0		2822.3557073
415	0		2858.3981516
416	0		2195.0493693
417	0		2275.2575049
418	0		2020.0013043
419	0		2148.1425397
420	0		2254.0786173
421	0		2703.3073658
422	0		2481.1229324
423	1	Plus1Oxy:10	2581.2263440
424	0		2380.2174279
425	0		2077.0016383
426	0		1989.0570306
427	0		2303.1677613
428	0		2205.1713962
429	0		2479.3581394
430	0		3017.4881534
431	0		3520.8716675
432	0		2521.2786426
433	0		2099.0435003
434	0		2209.2694043
435	0		2766.3380539
436	0		2389.2786426
437	0		2170.0846369
438	0		2893.4707765
439	0		2207.1043810
440	0		2761.3597802
441	0		2282.1330358
442	0		2068.0547892
443	0		2031.0900568
444	0		2847.4500412
445	0		2432.1243149
446	0		2832.3829686
447	0		2504.2123420
448	0		2147.0969853
449	0		2503.2229628
450	0		2099.9911324
451	0		2290.1778757
452	0		2637.2176980
453	0		2900.4377038
454	0		2728.1896245
455	0		2424.1953675
456	0		2176.1751744
457	0		2936.5819060
458	0		2285.1360711
459	0		2583.2756647
460	0		2274.2106144
461	0		2183.2213968
462	0		3322.4868967
463	0		2262.1272928
464	0		2072.0148455
465	0		2173.1101350
466	0		2439.2936129
467	0		4059.0335733
468	0		2953.5581464
469	0		2162.9907984
470	0		2177.1778182
471	0		2113.0366868
472	0		2109.1428737
473	0		3910.7425834
474	0		2271.2044224
475	0		2316.1061551
476	0		1804.9682206
477	0		2049.0828628
478	0		2254.1592485
479	0		3277.7531432
480	0		2406.2285845
481	0		2500.2630507
482	0		2648.3152854
483	1	Plus1Oxy:9	2299.0789522
484	0		2310.1564724
485	0		2863.4689450
486	0		2142.0744650
487	0		2201.1803178
488	0		1953.9219982
489	0		1906.9392428
490	0		1741.7618820
491	0		2121.0449514
492	0		2601.3933887
493	0		2213.1690864
494	0		2128.0695807
495	0		2848.4032485
496	0		2115.0483097
497	0		2339.1392388
498	0		2022.1512605
499	0		3223.6412882
500	0		2702.4390289
501	0		2002.0271255
502	0		2260.0911738
503	0		2093.0388059
504	0		2364.1596400
505	0		2225.0446748
506	0		2089.0705718
507	0		3464.6213004
508	0		2216.1323678
509	0		2056.0774428
510	0		2271.0224995
511	0		2754.3571474
512	0		2644.4216630
513	0		2580.4022528
514	0		1955.9450433
515	0		2604.2205207
516	0		2726.3815176
517	0		2087.1261648
518	1	Plus1Oxy:4	2638.2116110
519	0		2127.1363367
520	0		3530.7792227
521	0		2746.4216520
522	0		2305.1081418
523	0		1962.9785074
524	0		3538.7690508
525	0		2048.9505891
526	0		2457.1336974
527	0		2454.2905885
528	0		3361.7598819
529	0		2237.1955756
530	0		2754.4260809
531	0		2337.2327432
532	0		1971.9173037
533	0		2555.3077463
534	0		3057.4347944
535	0		3192.6752307
536	0		2379.2334112
537	0		2248.9905328
538	0		2201.0711641
539	0		2187.0741419
540	0		2100.1366708
541	0		2495.1174549
542	0		2131.1312508
543	0		2434.1289455
544	0		2518.3695032
545	0		2538.3514692
546	0		2376.1200988
547	0		2264.2123420
548	0		2083.0268025
549	0		2134.0826437
550	0		2250.2040884
551	0		2687.3665938
552	0		1867.8919608
553	0		2303.0931496
554	0		2066.9849295
555	0		2144.0570990
556	0		2092.1527116
557	0		2967.4774002
558	0		2495.1127495
559	0		1912.0450846
560	0		1930.0385477
561	0		2349.1864633
562	0		2316.1326443
563	0		1958.0471927
564	0		2886.4180280
565	0		2420.2698533
566	0		2076.1941821
567	0		2632.2365615
568	0		2137.1629409
569	0		2029.0941982
570	0		3286.6914732
571	0		2103.0278620
572	0		2521.3175267
573	0		2414.2916481
574	0		3268.7528092
575	0		2154.2597572
576	0		3151.5494255
577	0		2254.0992376
578	0		2301.1772651
579	0		2884.4452893
580	2	Plus1Oxy:2,Plus1Oxy:6	3012.3811900
581	0		3449.6308507
582	0		2529.2572393
583	0		2568.1735837
584	0		3347.7639832
585	0		2234.2309581
586	0		2152.1064316
587	0		2033.0151796
588	0		2173.9373819
589	0		1806.9223322
590	0		2309.2629823
591	0		2760.4180171
592	0		2235.0840372
593	0		2254.1956331
594	0		2900.2623069
595	0		2545.3004264
596	0		2653.2923736
597	0		2128.0224311
598	0		1859.9587743
599	0		2572.3681781
600	0		2039.0726799
601	0		1998.0057222
602	0		2415.2181534
603	0		2051.0183472
604	0		3357.5513658
605	0		1780.9331722
606	0		2287.1694779
607	0		2528.2044799
608	0		2400.2112824
609	0		2717.4791059
610	0		3103.5242724
611	0		2547.2352537
612	0		2543.1940598
613	0		2296.0316693
614	0		2305.1847467
615	0		2115.0635676
616	0		2054.0213825
617	0		2002.9536309
618	0		2262.2444994
619	0		3242.4427139
620	0		2464.3068310
621	0		1954.8503460
622	0		2327.1466345
623	0		2097.0337199
624	0		2796.4042861
625	2	Plus1Oxy:10,Plus1Oxy:12	2672.2361828
626	0		2069.0580901
627	0		2857.4132652
628	0		2174.1945736
629	0		2504.4113652
630	0		2253.1024627
631	0		1786.9014820
632	0		2345.2993669
633	0		2378.1211473
634	0		1941.9795095
635	0		2102.1482937
636	0		2483.3997998
637	0		3703.8713555
638	0		2191.1020712
639	0		2035.0274595
640	0		2378.1521694
641	0		3272.5844275
642	0		2081.1268329
643	0		2589.3873290
644	0		1858.9722580
645	0		1954.9545006
646	0		2563.2991013
647	0		2194.1533796
648	0		2984.4343344
649	0		2245.1225299
650	0		2058.9349398
651	0		2348.3176600
652	0		2760.3057067
653	0		2108.0173451
654	0		2304.1484086
655	0		3120.4742142
656	1	Plus1Oxy:6	2648.2790925
657	0		2562.3436071
658	0		2298.2139837
659	0		3791.9839825
660	0		2130.0704385
661	0		2323.1921314
662	0		2351.1756233
663	0		1629.8586179
664	0		2099.1333698
665	0		2406.2793571
666	0		3320.7098119
667	0		2216.0807254
668	0		2201.1591911
669	0		2131.0593514
670	0		2218.1679804
671	0		2659.2948841
672	0		3747.8901724
673	0		2406.2591001
674	1	Plus1Oxy:13	3743.7153696
675	0		2074.1044275
676	0		3487.6716532
677	0		2307.9701316
678	1	Plus1Oxy:12	2983.4723152
679	0		2148.1101815
680	0		2649.2453508
681	0		2047.1424822
682	0		2091.0999521
683	0		1770.8747162
684	0		2139.0384144
685	0		2429.2225713
686	0		2102.0543977
687	0		4328.0879854
688	0		2759.4505944
689	0		2358.3157417
690	0		2400.2786891
691	0		2504.1964270
692	0		2274.1928570
693	0		3059.4730973
694	1	Plus1Oxy:15	2919.5414385
695	0		2363.1401085
696	0		2592.3943907
697	0		3168.4782407
698	0		3108.6453721
699	0		2472.3487679
700	0		2004.0171553
701	0		3567.6583246
702	0		2165.1578550
703	0		2534.3855440
704	0		2310.1101925
705	0		2173.0836457
706	0		2654.2797596
707	0		3842.9452306
708	0		1756.9107093
709	0		2282.1694204
710	0		2836.4030358
711	0		2213.9388220
712	0		1936.9350147
713	1	Plus1Oxy:12	2656.2412678
714	0		2062.0693790
715	0		2386.2524873
716	0		1914.0032226
717	0		2351.1603655
718	0		2090.0676624
719	0		2423.3146357
720	0		2956.4117676
721	0		1980.8958539
722	0		2290.1480171
723	0		2270.2309581
724	0		2437.1906156
725	0		2986.4803488
726	0		2361.2183551
727	0		2183.1836762
728	0		3402.7094204
729	0		2265.2439746
730	0		2780.3801924
731	0		2331.2877440
732	0		2452.2021701
733	0		3008.4725615
734	0		2794.3713457
735	0		2451.3228144
736	0		1962.0070583
737	0		2219.1221384
738	0		2208.1499354
739	0		3128.6180999
740	0		2373.1058320
741	0		1983.9801776
742	0		3669.6540965
743	0		2086.0475952
744	0		2425.2699107
745	0		2325.2401389
746	1	Plus1Oxy:19	2996.3862750
747	1	Plus1Oxy:20	2996.3862750
748	0		1839.9266927
749	0		1976.0114762
750	0		3145.6962890
751	0		1760.9606351
752	0		2424.2548720
753	0		1754.0103018
754	0		2283.1857952
755	0		1943.9183633
756	0		2157.0159625
757	0		2383.1881050
758	1	Plus1Oxy:23	3174.5914327
759	0		2540.3385960
760	0		1974.9906086
761	0		2309.0711641
762	0		2378.1461097
763	0		2313.2480010
764	0		2164.0258004
765	0		2656.4322154
766	0		2530.1552221
767	0		2552.3121068
768	0		2224.1196963
769	0		2183.0017533
770	0		2038.0230991
771	0		2400.2317521
772	0		2414.2076475
773	0		2408.1818263
774	0		2113.0703811
775	0		1950.0362379
776	0		2908.4717786
777	0		2691.3060297
778	0		2964.4081218
779	0		3442.6713192
780	0		2122.0363638
781	0		2366.2415325
782	0		2013.1179113
783	0		2399.3211617
784	0		2146.0905058
785	0		2458.2888719
786	0		1977.9318935
787	0		1675.8164794
788	0		2499.3331761
789	0		2489.3674525
790	0		2026.0118677
791	0		1817.9748909
792	0		2145.0523471
793	0		1867.9171139
794	0		2224.2499768
795	0		2641.4186277
796	0		2314.1414911
797	0		2615.2483925
798	0		2445.2174854
799	0		2070.1472341
800	0		2337.1136941
801	0		3241.5499028
802	0		2032.0165621
803	0		2908.4785172
804	0		2570.3028795
805	0		2561.2470674
806	0		3066.5330507
807	0		2940.5860183
808	0		3732.7973077
809	0		2028.9461602
810	0		2564.3597228
811	1	Plus1Oxy:2	2598.4341346
812	0		3279.6748966
813	1	Plus1Oxy:4	2044.9410752
814	0		2219.1836762
815	0		2266.0251323
816	0		2099.0394739
817	0		2503.2739481
818	0		2156.0894572
819	0		2752.5202424
820	0		4091.0022747
821	0		2066.9941677
822	0		2147.1010117
823	0		3322.7117302
824	0		2288.1647259
825	0		2876.3471772
826	0		1949.9304535
827	0		1976.0049502
828	0		2571.3906874
829	0		2230.0500948
830	0		2345.2048139
831	0		2468.2182109
832	1	Plus1Oxy:2	2191.0586952
833	0		2044.9700631
834	0		2676.4736859
835	0		1864.9529628
836	0		1843.9427335
837	0		2333.1861867
838	0		2906.4521028
839	0		2648.3597228
840	0		2023.0261235
841	0		2106.0349237
842	0		2301.1963586
843	0		2945.4227800
844	0		2601.2597388
845	0		2643.3325190
846	0		2015.9621436
847	0		2409.2473439
848	0		2894.4507667
849	0		2425.1802539
850	0		1965.1080159
851	0		1762.9940418
852	0		2261.1439332
853	0		2127.0152945
854	0		1782.7915854
855	0		2611.2818102
856	0		2955.6643223
857	0		2029.9915239
858	0		1881.0141200
859	0		1937.8286955
860	0		2129.1731128
861	0		1836.9231910
862	0		1976.9114923
863	0		2448.3123833
864	0		2121.2057475
865	0		2196.0533492
866	0		2138.0755245
867	0		2345.2225713
868	0		2069.0580901
869	0		3168.5799987
870	0		2301.1269588
871	0		2541.3273181
872	0		2056.0224311
873	0		2798.4286672
874	0		1830.8998694
875	0		2613.2781753
876	0		2716.6002166
877	0		2693.3142833
878	0		1770.8681902
879	0		2564.2294423
880	1	Plus1Oxy:1	2379.2329458
881	0		2624.4212605
882	0		2195.1221384
883	1	Plus1Oxy:5	2972.4066826
884	0		2108.1112410
885	0		1836.9328956
886	0		2299.1305937
887	0		2891.5139746
888	0		2641.2804851
889	0		2576.2651698
890	1	Plus1Oxy:21	2719.3022808
891	0		2469.4106397
892	0		2115.1323103
893	0		1937.9554159
894	0		2106.9890818
895	0		2032.0992266
896	0		2532.2818677
897	0		2269.2164258
898	0		2374.1619608
899	0		1817.9457113
900	0		2378.2188789
901	0		1948.0165621
902	0		2750.3860504
903	0		2251.0140442
904	0		2139.2336020
905	0		3491.8986057
906	0		2208.2840516
907	0		2822.3220131
908	0		3639.8795981
909	1	Plus1Oxy:12	3075.4680123
910	0		2444.2256066
911	0		3808.8906104
912	0		1937.0079746
913	0		2844.5231444
914	0		2406.2252151
915	0		2348.2011105
916	0		2398.2603494
917	0		2024.9624776
918	0		3028.4664160
919	0		1983.9570576
920	0		2092.0839688
921	0		2084.9690036
922	0		1966.0482523
923	0		2178.1029875
924	0		2523.2532019
925	0		2208.2588984
926	0		2271.1343436
927	0		1747.7657067
928	0		3197.5456647
929	0		2039.1010117
930	0		2078.1271669
931	0		2289.2942809
932	0		2182.0615169
933	0		2638.2114193
934	0		2215.2363781
935	0		1924.8033981
936	0		2154.0955917
937	0		2586.3301517
938	0		2650.2972404
939	0		2469.1559476
940	0		2509.2191381
941	0		2358.2615997
942	0		3234.5719349
943	0		1859.9701964
944	0		2118.0744650
945	0		2080.1679694
946	0		2920.5319802
947	0		2112.0196549
948	0		2234.0557739
949	0		2123.9758746
950	0		2397.2361125
951	0		2251.0829777
952	0		2185.1225299
953	0		3316.6396291
954	0		2478.1854612
955	0		2153.0388059
956	0		1943.9713418
957	0		3000.5191180
958	0		2241.2003850
959	0		1976.0036141
960	0		1847.9740321
961	0		1962.0685961
962	0		2133.0853624
963	0		2823.3536457
964	0		1855.8587329
965	0		1998.9857125
966	0		2295.2143177
967	0		2743.4615492
968	0		1872.9441270
969	0		2128.1138274
970	0		2470.2239649
971	0		2166.1142189
972	0		2666.4039804
973	0		2223.0992951
974	0		2317.3442067
975	0		2029.0883292
976	0		2022.9753508
977	0		2810.4794399
978	0		2106.1220810
979	0		2092.2142493
980	0		2282.2058050
981	0		2429.3052358
982	1	Plus1Oxy:10	2665.4359197
983	0		2937.4686794
984	0		2682.3095314
985	0		1975.0373549
986	0		2775.5533261
987	0		1829.9423420
988	0		2044.9886903
989	0		2087.0951428
990	0		1817.9522373
991	0		2952.4636399
992	0		2325.0946006
993	0		2746.3416998
994	0		1983.0345787
995	0		2577.2570485
996	0		2530.2630617
997	0		2378.1099159
998	0		1999.0836348
999	0		2437.1045818
1000	0		1884.9614181
1001	0		3206.6861746
1002	0		1655.8590094
1003	0		2121.1370048
1004	0		3087.5594076
1005	0		2280.1425397
1006	0		2476.2273232
1007	0		2104.1275584
1008	0		2080.0444276
1009	0		2289.1752319
1010	0		2031.1224150
1011	0		1951.9898831
1012	0		2490.2964575
1013	0		3204.5548455
1014	0		1794.9548811
1015	0		2500.3510777
1016	0		1955.1665758
1017	0		2204.1080844
1018	0		3862.9793054
1019	0		1935.0498366
1020	0		2163.2010531
1021	0		2689.3710117
1022	0		2097.1581315
1023	0		2915.5795387
1024	0		1977.9577257
1025	0		1827.8790766
1026	0		2341.1775417
1027	0		1893.9431249
1028	1	Plus1Oxy:12	1884.9034413
1029	0		2014.0808012
1030	0		2003.1050381
1031	0		2020.0475842
1032	0		1977.9907409
1033	0		1842.8347086
1034	0		1764.7736263
1035	0		1816.0093571
1036	0		2967.5010266
1037	0		2145.0199889
1038	0		2061.0750007
1039	0		3643.9472813
1040	0		2053.1054296
1041	0		1839.9074084
1042	0		1594.7487387
1043	0		2020.9199476
1044	0		2114.9002718
1045	0		3059.6025080
1046	0		2648.3015544
1047	0		2152.1315848
1048	0		1898.0049392
1049	0		1768.9259671
1050	0		2059.0697130
1051	0		1699.8488375
1052	0		1762.9365305
1053	0		2026.0635101
1054	0		2208.2840516
1055	0		2349.1884965
1056	0		2303.2524189
1057	0		2327.1942505
1058	0		2243.2160343
1059	0		2146.0727483
1060	0		2110.2301752
1061	0		2144.0934836
1062	0		3136.5100056
1063	0		1921.0672025
1064	0		1747.8852221
1065	0		2173.0438918
1066	0		1732.8664626
1067	0		1811.8358895
1068	0		1903.9494721
1069	0		2295.2221798
1070	0		2102.1006777
1071	0		2612.2586219
1072	0		2061.0352468
1073	0		2548.2630507
1074	0		3137.7083034
1075	0		2381.1650600
1076	0		2001.9619648
1077	0		1857.8856136
1078	0		1817.8691065
1079	0		2099.1737808
1080	0		2499.2902655
1081	0		2204.1264989
1082	0		2296.0718896
1083	0		2545.2811422
1084	0		2533.1852531
1085	0		1989.1179113
1086	0		4771.3879654
1087	0		2532.2932898
1088	0		2179.0149140
1089	0		2769.2703132
1090	0		2842.2300464
1091	0		1883.9084679
1092	0		3664.9674060
1093	0		2470.3099987
1094	0		2346.1353456
1095	0		2151.0595412
1096	0		3064.5802752
1097	0		2071.0584816
1098	1	Plus1Oxy:24	2888.5468585
1099	0		2780.3655917
1100	0		1883.9951588
1101	0		2279.2194037
1102	0		2622.3903534
1103	0		1939.9923827
1104	0		2377.1371307
1105	0		2399.1385817
1106	0		1685.7691509
1107	0		2271.1799263
1108	0		2553.3073549
1109	0		2147.0679964
1110	0		2739.3714031
1111	0		1665.8473865
1112	0		1946.0148346
1113	0		1853.9205581
1114	0		1708.8783511
1115	0		2381.2589559
1116	0		2002.0370208
1117	0		2529.3589973
1118	0		2035.0625080
1119	0		2116.0224311
1120	0		1929.0821838
1121	0		1896.9328956
1122	0		1746.8648209
1123	0		2118.1108495
1124	0		2130.0704385
1125	0		3102.5256550
1126	0		2214.0585500
1127	0		3010.4315693
1128	0		2153.0639590
1129	0		2489.2120189
1130	0		1676.7979964
1131	0		2345.2200717
1132	0		2530.2662184
1133	0		1965.0392732
1134	0		1821.8757183
1135	0		2021.1632175
1136	0		2083.0771088
1137	0		2175.1282839
1138	0		1837.0308179
1139	0		2895.4758734
1140	0		2037.0628995
1141	0		2288.1184460
1142	0		2290.9938912
1143	0		2421.2473439
1144	0		1965.9754831
1145	0		2824.3569686
1146	0		2076.0131289
1147	0		2335.3084902
1148	0		2372.3466489
1149	0		1663.8528640
1150	0		1805.9674951
1151	0		2527.2593474
1152	0		2127.0967955
1153	0		2062.0230991
1154	0		2223.0770449
1155	0		1839.9194876
1156	0		2045.0441684
1157	0		1844.9783925
1158	0		2614.3324615
1159	0		2312.0748564
1160	0		1799.9391743
1161	0		1911.9213301
1162	0		2071.1159929
1163	0		3102.5355503
1164	0		1727.8477780
1165	0		4019.0426857
1166	0		1735.8714911
1167	0		1892.9631347
1168	0		1625.7756769
1169	0		2659.3426909
1170	0		2998.4742891
1171	0		2591.3746466
1172	0		1959.9319045
1173	0		1998.9897389
1174	0		1749.9121029
1175	0		2197.1952991
1176	0		2521.3691692
1177	0		1796.0406558
1178	0		1730.8157648
1179	0		1957.9777929
1180	0		2937.3330363
1181	0		2192.1258418
1182	0		2723.4968743
1183	0		2053.0479182
1184	0		2453.2073135
1185	0		2363.2120079
1186	0		1964.1305253
1187	0		1935.9359309
1188	0		2006.0835773
1189	0		2470.1725132
1190	0		2102.1105730
1191	0		2024.9566087
1192	0		2017.0438918
1193	0		1679.8664052
1194	0		1668.8769111
1195	0		2066.0651628
1196	0		2011.0526127
1197	0		1976.9591083
1198	0		2192.2415215
1199	0		1819.9943759
1200	0		2355.1415486
1201	0		1923.1192364
1202	0		2160.3284890
1203	0		2219.1585230
1204	0		1856.9453773
1205	0		3281.5515336
1206	0		2151.1574635
